UserID,PreferredNationality,PreferredGender,PreferredExhibitionRole,InterestInModernArt,InterestInHistoricalArt,InterestInSculptures
392,22,2,5,0.4838884720182711,0.4537255065447608,0.2580701276535871
393,-1,1,0,0.5277956276297128,0.5309695593145395,0.9663995690184471
394,26,-1,3,0.9776749707345336,0.9988075149600888,0.3639418432962342
395,-1,-1,1,0.4332375483382928,0.2592861997014868,0.6165222874719974
396,-1,0,4,0.3195784233315897,0.4322924401518265,0.9250717625804634
397,19,1,1,0.3585797261579627,0.5622930689071116,0.559116156043628
398,11,0,5,0.6401433723242012,0.5862763291875013,0.4387993644677832
399,-1,1,4,0.2449365368738901,0.3097480628762392,0.8411145013061763
400,38,0,1,0.7797667192226541,0.7345993449928716,0.8092448036187844
401,5,2,1,0.3229561941489507,0.5011827072933702,0.6685715161966095
402,19,2,0,0.2633764096530084,0.3578366915223219,0.0165349418286554
403,27,-1,3,0.6148033012750227,0.0795468934516947,0.0466122384410391
404,20,-1,1,0.6914535612043403,0.2115384543050229,0.6241427775917532
405,-1,-1,2,0.4369743100255014,0.5027481365941355,0.3753883357285894
406,-1,1,5,0.2317273514880465,0.3982710834181352,0.5800042356569515
407,-1,-1,2,0.5989133770684579,0.1042459082778122,0.8274280811392597
408,13,1,5,0.7519801810099445,0.3408707568039333,0.3457713651165838
409,-1,2,1,0.5576613652157949,0.8723658358057073,0.7754105363383164
410,28,1,0,0.2185363985029786,0.9009298492880592,0.147564599417349
411,-1,1,1,0.4048003249269296,0.9342073556289608,0.7068679758759789
412,-1,0,2,0.6028435675832384,0.3395278408949126,0.2922848820141879
413,-1,1,4,0.5446353730739344,0.4809227658925527,0.4788258219029947
414,-1,2,-1,0.3661596725329245,0.3331796930727674,0.5832996007340165
415,3,1,2,0.5391451640180732,0.2605896619493039,0.3994258415886701
416,20,1,-1,0.8239351651186169,0.0987942058815252,0.9570325365298684
417,30,2,4,0.2725925164805427,0.3781062998413693,0.9538065168863664
418,30,-1,2,0.7539474256723088,0.4796508151670109,0.5002281885635242
419,18,1,5,0.5568704140927487,0.3475418984400918,0.1226993152597776
420,-1,-1,0,0.0653273641113885,0.5541804566333766,0.0793419757758183
421,-1,2,5,0.2804992170292884,0.0635308029952869,0.1039390834829608
422,-1,-1,-1,0.6736438193344885,0.7907308011583869,0.210502457223395
423,25,-1,-1,0.7872258964429684,0.1777715444886669,0.2138182542670188
424,-1,2,-1,0.5122232991641676,0.8911007840608767,0.2854981906795074
425,-1,-1,3,0.2960319929111825,0.3026111603702706,0.3364865135793582
426,1,1,0,0.7423029322354935,0.1199546362343083,0.0749851984461624
427,26,2,0,0.2447618081652303,0.3289199477423874,0.7055541656988007
428,16,0,2,0.4321370205524336,0.5574597774545534,0.1002545151054246
429,7,-1,3,0.9318873618718674,0.8896133312911729,0.0867672962106846
430,22,2,-1,0.6497696753173848,0.2256116993286772,0.4582998703170098
431,16,0,4,0.9748930204753526,0.2490507964875137,0.9751089820818496
432,20,1,5,0.776283862395355,0.5019083523121094,0.6835736117685437
433,12,2,1,0.8225312436076592,0.8138878007730799,0.0302515552710974
434,-1,1,1,0.2853323103901318,0.5956213364112658,0.424756137360861
435,28,2,1,0.0753414503636995,0.7312118292404487,0.1371295741530868
436,-1,2,1,0.9850173590695044,0.8036311207598038,0.1574928638843488
437,24,0,2,0.963827290693016,0.0336890182943566,0.5085114678639268
438,-1,1,3,0.5511689303122398,0.6714893025113717,0.6016819537423094
439,-1,2,3,0.0700558684429322,0.8551463546040106,0.8288172301876898
440,-1,-1,1,0.2458992869430961,0.6342895586300182,0.7180441086520658
441,-1,0,0,0.6678671537343944,0.002711749558186,0.2860798291845944
442,-1,1,2,0.9148040612321772,0.7563351287530792,0.3751767784358734
443,27,2,3,0.159856137601919,0.762894834607183,0.6017777416414396
444,16,-1,3,0.7377785238394269,0.8896665295719166,0.1311004917993776
445,-1,2,3,0.9956248019844668,0.7317716223323211,0.9832788541678332
446,13,2,1,0.5756232830021026,0.0741379965226012,0.6035781339336405
447,13,0,3,0.3821646078935419,0.5096505793977252,0.9311819993356354
448,5,-1,0,0.3318173691601407,0.937902976788058,0.7879634895392565
449,-1,-1,2,0.8510061731303156,0.2347113452400866,0.2643361125622854
450,3,0,3,0.7427209982141387,0.853020365086354,0.7336553582020504
451,8,-1,2,0.2535023708500643,0.7791684038440724,0.5857027192554253
452,24,0,-1,0.8691529842674457,0.197814288839871,0.365535170065502
453,22,1,3,0.8405851460675084,0.5636165962077934,0.5894138682682412
454,25,1,4,0.13516197216027,0.5726404126886105,0.0384935380582066
455,4,1,-1,0.4415049415344321,0.7849004661665719,0.7292313891810098
456,11,1,4,0.7115270682339321,0.7696556211939909,0.9867330197755592
457,-1,1,0,0.8823453427959213,0.0275323719617707,0.3701739434753552
458,1,-1,5,0.2321087403416992,0.9958108099144288,0.0010461566658754
459,32,0,5,0.9531616623913456,0.2292880264993402,0.7279390012970034
460,-1,1,4,0.4514670753836693,0.4279646325846207,0.3241358656899298
461,12,-1,0,0.0950717707670055,0.5432052903106175,0.1438124160089769
462,-1,-1,-1,0.1277296698975863,0.2391514658076584,0.528783055447643
463,24,-1,1,0.8941718088908206,0.6250445172165738,0.335835021253847
464,9,-1,1,0.2712174523551156,0.2838241389666159,0.733173315583948
465,-1,1,5,0.5956365377678963,0.7970261689040987,0.0078244976375243
466,-1,-1,-1,0.7979006422192569,0.5696377356359749,0.1768098855841758
467,11,0,5,0.0797966055795971,0.8412236935189434,0.0022481633484378
468,34,2,5,0.5968840041945787,0.384183321814211,0.3085692184612867
469,-1,0,1,0.3821430944224931,0.665908777363926,0.808873016856837
470,-1,1,-1,0.0363070512491147,0.0306549851586487,0.6258679920032963
471,25,-1,2,0.5188405270645426,0.4405018338611086,0.724069075290445
472,29,-1,5,0.710538674251198,0.4303724245889768,0.1526364167716554
473,36,0,0,0.7475277077046778,0.0934806951907382,0.0888066895968846
474,34,0,0,0.2608443584968483,0.1356277558806053,0.1904704155244811
475,18,2,3,0.2691928367131712,0.7971748246265922,0.7554135108432138
476,-1,-1,-1,0.825262688515293,0.6729790553204136,0.4202006781365907
477,38,-1,0,0.206727969292319,0.6511842195566104,0.4998110504387368
478,3,-1,1,0.3762154358939327,0.4268883024874994,0.7634322159748593
479,-1,0,1,0.2852589815818214,0.5741205800983527,0.9894708806405876
480,28,1,5,0.7513295405807955,0.955413597289828,0.0334726236450841
481,-1,0,3,0.4971287641831051,0.9394312404393677,0.8701570585910592
482,-1,2,5,0.4544416316324189,0.8478309801287816,0.1487243398108335
483,43,0,3,0.7199140871430915,0.869212947504333,0.1363587989512037
484,-1,1,-1,0.8831126885615301,0.2460115481523156,0.0205072481145068
485,-1,-1,2,0.9477062813613388,0.6435437538636154,0.2233762848953864
486,1,2,2,0.0806217645794623,0.33750566316052,0.1744017747283972
487,-1,-1,0,0.6123625455859908,0.5742002116775519,0.6394802459821889
488,38,1,5,0.6380014058741431,0.0597359621252971,0.4430907819969287
489,34,2,5,0.5968479015209346,0.3237579685399059,0.4379259136614478
490,28,0,1,0.17741326329359,0.0946937262469235,0.9716365598377368
491,40,1,-1,0.995977876389201,0.6402171593075857,0.6694793208063895
492,-1,0,1,0.3677552046861647,0.8785522525978046,0.0865926104246823
493,3,1,-1,0.256632603874744,0.7026855598964635,0.6795179076930598
494,-1,-1,3,0.8249987274685756,0.2956360683382859,0.3454047228262442
495,6,0,5,0.2868609676035594,0.9326381801459828,0.961595532490886
496,24,2,1,0.722489780623944,0.044087599336214,0.6271405616846029
497,-1,-1,0,0.2862501915123051,0.166785663519378,0.4487632733344059
498,-1,0,0,0.8658013647350117,0.7629185523573965,0.431789685863863
499,-1,1,0,0.5667219811934572,0.2680236360604745,0.0370646423879267
500,-1,-1,5,0.903686823838773,0.5741770091824112,0.4789964666246756
501,-1,-1,2,0.3158341483637238,0.1449191747273801,0.200876823083178
502,5,1,3,0.6991260257797822,0.5389128030985058,0.3228048137362475
503,-1,0,3,0.2138827093554519,0.2720227165239058,0.7493673989215076
504,43,2,-1,0.3309168320359845,0.756450818379948,0.741407938176287
505,7,1,4,0.6342822030341576,0.9117040586086964,0.8425041068750563
506,-1,1,4,0.3843833294160337,0.6510566018313717,0.9662482935677827
507,27,-1,2,0.0652633985711688,0.2002220581733593,0.4381000248585149
508,-1,-1,4,0.3630765779205125,0.7934092050559,0.8152407670499587
509,2,1,-1,0.1765080697861988,0.81252544061036,0.5021462798236819
510,43,1,5,0.9430360264648576,0.7270292249132754,0.6432732777658771
511,31,2,0,0.1976275704561834,0.0427739228921638,0.3273730820321002
512,-1,1,0,0.2812731684877082,0.2473987962084308,0.4337764103471474
513,38,-1,1,0.9483690551790118,0.751781803460964,0.9125186154223316
514,-1,0,5,0.4811110108235082,0.2568085247841853,0.1088115582297024
515,40,-1,4,0.4014746214260162,0.2163481051572857,0.6913194425801908
516,13,-1,4,0.7267714072487996,0.8049128245452067,0.0975386239191147
517,-1,1,5,0.8265273824244225,0.699239134650087,0.6248469983582894
518,5,1,-1,0.921666313183179,0.8237310770467197,0.4777763007343518
519,-1,-1,3,0.1017091520418781,0.0247093452381778,0.6771488351955801
520,10,1,4,0.8127293265766137,0.0486744473219236,0.0366626946557908
521,5,-1,-1,0.0191153839393347,0.1926432990428772,0.3578001200742476
522,-1,-1,5,0.7552809658763837,0.0768086811552184,0.2142392817895607
523,4,2,-1,0.9306006130075678,0.3031466208843324,0.7424526362222912
524,40,2,4,0.6562726725441846,0.8691775040088623,0.4661407856755495
525,-1,-1,-1,0.1908360600726614,0.3380593474563739,0.7341829846049144
526,-1,-1,0,0.7957733096050463,0.3574797883664542,0.5243934172511809
527,-1,2,5,0.7148182972864059,0.9712120374304524,0.7344009873514166
528,21,-1,2,0.1279013361133172,0.1079246058521042,0.3409869145342311
529,-1,-1,0,0.9575657627665508,0.5686133587335782,0.7975505659665277
530,-1,0,0,0.937741615724696,0.3928957906611851,0.9641117664884328
531,-1,-1,1,0.907911661482746,0.1483117500273358,0.2043901266462199
532,41,1,4,0.3345179406575812,0.3153235494744406,0.4331856863346851
533,34,1,1,0.0871724118224087,0.5543816997738967,0.8022521101891692
534,31,2,0,0.2154917047734257,0.2012600130211719,0.4378911215223648
535,-1,1,2,0.8793462146185657,0.8406703798047979,0.7386995315341895
536,-1,-1,3,0.3790715357386917,0.5006025849355085,0.1975591639509308
537,37,-1,1,0.096859565239846,0.7548627198758606,0.4837159843816837
538,38,2,4,0.2791694571858456,0.9546224509661454,0.7679054412601483
539,43,-1,-1,0.5731830787584218,0.1630057177875739,0.1222832911271702
540,15,-1,0,0.1753664945394906,0.5235172372148296,0.8300642891601344
541,-1,1,1,0.3938698233038741,0.465072403646111,0.8415812776852829
542,-1,0,0,0.7997991775273984,0.9275634969579352,0.5731127932628549
543,10,1,2,0.3542506104281135,0.9529385815212864,0.7794638984908224
544,-1,2,2,0.8777109940706896,0.6282272436371721,0.7349174938611471
545,40,-1,4,0.6149055355692837,0.3301059932965189,0.128608600754314
546,-1,-1,4,0.6656928330220574,0.4958689391467888,0.7422605448896679
547,-1,1,-1,0.8823767704945666,0.3164043950780032,0.0625363974599008
548,-1,2,2,0.0664291267998444,0.3611147779561653,0.4636979288105055
549,-1,-1,5,0.8687907572298473,0.8756989969269368,0.6784421171100454
550,40,2,5,0.6293065427431549,0.0856077508097254,0.9913680978834886
551,-1,2,1,0.9850315077977528,0.3385129550236128,0.1960056332297903
552,5,0,5,0.2365692076087634,0.6885409667950945,0.4543801499415117
553,-1,1,3,0.9914265551360294,0.7275488488287021,0.0974319450051804
554,9,1,3,0.4531949463653213,0.7012340997837192,0.0441975057119207
555,17,1,2,0.7578239112522782,0.3917182201581016,0.2543484123516553
556,29,-1,-1,0.1921658577426934,0.1920683800444008,0.5482894738128582
557,-1,2,3,0.5433927290053747,0.6292629056875807,0.3165921154316344
558,15,2,0,0.7454297140852045,0.7460283639600852,0.2160902832589211
559,-1,1,2,0.3133926937733983,0.8958008837349547,0.621866503944908
560,43,2,1,0.7651904746618927,0.453759842016324,0.5174182174095158
561,13,-1,5,0.5794839260279151,0.3684671955766808,0.6921806259261609
562,4,-1,1,0.3674267850174816,0.9731737388260534,0.6449201667910981
563,15,0,3,0.446333201960871,0.0882734465413813,0.1388024964530735
564,-1,-1,2,0.8909976493674795,0.6355583177600369,0.2487531120009948
565,16,-1,1,0.470789460989837,0.6185393520815554,0.5914275734362093
566,-1,1,1,0.8402788855093197,0.3070758271192941,0.8862731456924872
567,22,1,2,0.086698726464552,0.5927413756624171,0.6010356124958535
568,-1,2,1,0.6871700252988676,0.996003423234582,0.0700408036013918
569,6,2,0,0.4967434890264957,0.8608732226803465,0.1366894433723523
570,16,-1,4,0.5412232741919609,0.8416850241885314,0.6217716574242512
571,35,1,5,0.3267527965821917,0.4104674967442988,0.7265857174567574
572,17,0,4,0.7897252910129329,0.0959898404528285,0.7587852861317723
573,-1,1,4,0.5750250735328496,0.233537795308562,0.8126035266074536
574,7,2,4,0.1026863829934557,0.6857581379282633,0.674530109466982
575,-1,1,0,0.4313537807499192,0.4373839105406292,0.7461624266733369
576,23,-1,2,0.1260574871401935,0.4966481102975192,0.1073464784050824
577,26,1,4,0.1789031282631609,0.6741447609636398,0.5282951338502796
578,-1,0,-1,0.110277763338075,0.0070479252036964,0.98904256371374
579,-1,0,0,0.2251312241285146,0.5477749974964687,0.6255485735669937
580,19,-1,0,0.629208898571818,0.7445814813916874,0.8569772485026534
581,-1,-1,5,0.6006935069976956,0.8019430039900604,0.2944320780960273
582,9,1,-1,0.2761056705368357,0.4702875167358287,0.362911663669101
583,38,1,-1,0.7181715211413731,0.2402288949204601,0.5801106931691712
584,5,2,0,0.455340335868393,0.1971004204893435,0.0709388313761122
585,42,1,3,0.986055237838879,0.8353267234395615,0.7843341139752449
586,2,2,5,0.4183597520725288,0.8054039551796037,0.5336979978006436
587,35,2,0,0.6512243079337631,0.3698196131422608,0.4188080691552728
588,-1,1,5,0.3808365599791447,0.2155710308274746,0.351114437925962
589,23,1,0,0.4414395371372684,0.8295652572921985,0.6248089232746638
590,29,2,4,0.7012600687817482,0.7174081823627216,0.6288357384093395
591,26,1,1,0.8697274681455441,0.9708832827401344,0.0375551088900127
592,4,-1,-1,0.8033865938764958,0.2195604149070135,0.010382543738612
593,-1,-1,5,0.1277459968695613,0.2281495771092486,0.0203986734379572
594,42,1,2,0.9882141715063896,0.239295058483405,0.9116647566691662
595,-1,0,3,0.3894316614829272,0.064192592881907,0.434885031428149
596,-1,-1,-1,0.9508063769461148,0.5489052371367706,0.5093675189194559
597,-1,2,5,0.5427963744303815,0.3675519835982541,0.9879903598431692
598,37,2,0,0.4736067210790515,0.8743508395839463,0.2908931396419482
599,-1,-1,2,0.2920379372372542,0.794834728179941,0.3492840503839381
600,8,-1,4,0.5818518561405627,0.8920926384647078,0.9897574784139376
601,-1,-1,5,0.6383890820452062,0.2829189057421318,0.4801139227269542
602,-1,0,0,0.1510406563674987,0.3165158497466629,0.6872674298334966
603,-1,0,2,0.947995538379949,0.0203090077035322,0.2756854150855716
604,10,-1,3,0.0229021523483783,0.15491043498995,0.5022486104047592
605,-1,2,-1,0.2846625644520131,0.5622230306894732,0.2548486415197265
606,26,1,5,0.7504203861529745,0.0066285040253952,0.942852150217736
607,14,1,2,0.4805553079313267,0.9970404909025748,0.162616315743959
608,32,1,5,0.1089020226554572,0.1786473357246655,0.2640565878592857
609,-1,0,-1,0.9358452333410084,0.9413874031389916,0.4055938594835711
610,-1,1,-1,0.2281332227951741,0.0976501849212491,0.6811340688298027
611,37,2,4,0.4567073157768015,0.9166947246772624,0.2323136876988858
612,-1,0,3,0.1765969691781107,0.919920393783812,0.7783348311718367
613,29,0,5,0.4536392565606543,0.9867828368123088,0.6129302851739324
614,-1,1,-1,0.9284532549596072,0.413774791683578,0.1371766291398002
615,19,2,2,0.4305558943064077,0.2040457272380719,0.1337254865245261
616,-1,0,1,0.3064778299609434,0.7355013605619047,0.7886741856842714
617,16,2,1,0.1676939283560101,0.7294637055696653,0.7660819952380601
618,2,-1,2,0.4442606614711519,0.9787144187274004,0.3788796201498944
619,-1,-1,2,0.67221157463692,0.7583287401172715,0.6268772264326884
620,15,2,-1,0.3487777473803194,0.4051109545779473,0.9517589663025148
621,-1,2,4,0.397166743011448,0.0827688503262947,0.719872433715499
622,-1,-1,4,0.352200136028366,0.525590857021345,0.6100589687028617
623,-1,-1,5,0.8015653458077076,0.3081326351303841,0.2102563494523657
624,-1,-1,5,0.5605402943002586,0.830755561003069,0.377574136361596
625,-1,-1,3,0.4714365942078439,0.193770119651334,0.8357818137488677
626,-1,2,3,0.1462260787249734,0.6616890415678794,0.952582310423094
627,-1,2,1,0.1186489704724591,0.1557466278936921,0.1464210862110035
628,18,2,2,0.1517369761632125,0.2740119137677448,0.0157569934372268
629,-1,1,4,0.4000914630040226,0.7837362380826942,0.1492530705325617
630,36,0,-1,0.0231604346626748,0.2034183029215571,0.7190511461427789
631,-1,1,0,0.4727642592712887,0.1807888783927618,0.3601408184537662
632,5,0,5,0.3466010134091569,0.3601067435382871,0.0881335963243249
633,-1,-1,0,0.6504382411864535,0.663783725537788,0.9882905666314508
634,-1,1,2,0.7822316700496961,0.8499273318141717,0.6885685632246784
635,21,0,2,0.0335680572634181,0.930033359312984,0.2140256726819476
636,21,1,0,0.6355822884130459,0.3799633817412612,0.8218814206542296
637,31,-1,3,0.3557023346241911,0.0977380766040653,0.9532348827944228
638,23,0,4,0.2902657037508799,0.3430959026829189,0.0658300489845294
639,36,2,1,0.8175548142701322,0.9975910342328907,0.1592567923930714
640,-1,-1,4,0.913870454562406,0.9541615448178667,0.6084591736389205
641,-1,2,-1,0.9446271489180288,0.7607804271739317,0.8628735001603897
642,5,2,0,0.2724738536807274,0.2306862122062007,0.3915332583903232
643,-1,1,3,0.5737579497578924,0.7642444425913112,0.2194704506382591
644,22,0,5,0.7504187021314007,0.0921370077922976,0.8730167186214762
645,-1,2,0,0.6025322587808022,0.6703625054657673,0.10890367191643
646,-1,-1,-1,0.766792780225147,0.2600922998787623,0.2975779226906823
647,27,1,3,0.8566247374809841,0.0766616703905338,0.2082425357262486
648,20,2,1,0.5927327644588715,0.5105574008929381,0.7559073492806216
649,28,1,5,0.6854208142863838,0.0763755414094037,0.9129993097491615
650,16,1,-1,0.1321926965698298,0.5125578208847872,0.9313524655404368
651,-1,2,-1,0.5884729349601977,0.4230620720178416,0.0738971244823039
652,29,1,5,0.964345818863856,0.0703173258740391,0.8033123231950663
653,15,-1,4,0.2321189489710836,0.7439138383600075,0.6996888953534575
654,3,-1,5,0.0182424129079712,0.3819866488455407,0.4655198648772441
655,20,-1,1,0.0359864435711504,0.6784699353254384,0.9048090031817873
656,-1,2,2,0.7172792776951737,0.8359919474473546,0.3399418011489868
657,3,-1,1,0.7221051604155327,0.7539038228585329,0.4063045103477599
658,-1,-1,3,0.934411229989722,0.3733356388489702,0.1694829843316782
659,-1,1,4,0.6219993152310488,0.9094275934469506,0.7887792084199433
660,19,2,4,0.8785358465362968,0.6673582830518912,0.5009084217952087
661,-1,2,-1,0.5850876498915384,0.220748210536819,0.3841460918911971
662,-1,-1,4,0.438289544953952,0.449265997492261,0.0131452334594586
663,21,-1,4,0.6849800097010753,0.624570591879998,0.6870597210963115
664,43,0,4,0.394778182711496,0.6873442246446193,0.6617641233475117
665,34,0,5,0.5644308623630047,0.9763699465198376,0.6244976281284861
666,-1,1,1,0.6744155277610683,0.2284618775389023,0.6186396697432333
667,38,2,-1,0.1730845071244255,0.904642829492372,0.5025919081750763
668,-1,1,0,0.2170966811851812,0.7440741821396988,0.2173046309332827
669,35,1,-1,0.0085917516428383,0.7385944673381902,0.318684414663049
670,-1,0,1,0.4560992509968958,0.6544959489014696,0.265220646174694
671,17,-1,1,0.1068030412070298,0.5471459609133166,0.0547485387793869
672,-1,2,1,0.9565424689602156,0.0767082472024732,0.8980158727054078
673,41,1,0,0.7824912014496226,0.6688260691592762,0.8951522616429439
674,-1,-1,-1,0.4708299058988131,0.1222940217152318,0.19246554143365
675,20,2,3,0.8377297162598255,0.3096305909405101,0.6496255952171553
676,41,0,-1,0.2984456911022404,0.5549914226699663,0.4898610551261708
677,-1,0,4,0.8737901138430388,0.6966256676650739,0.2345031843342344
678,38,0,4,0.5344534782138655,0.3160290971770974,0.276536487036738
679,20,1,0,0.5001422489643065,0.2199505349891201,0.5996639095651848
680,9,-1,2,0.5206432407740778,0.8133231186253808,0.6618550414925393
681,11,-1,4,0.2560207864578974,0.1955298418816954,0.020951614611632
682,-1,1,0,0.0275472142979429,0.903762213080884,0.5534143949225583
683,28,-1,1,0.6512307395213106,0.982660674049108,0.9441297924317418
684,-1,2,5,0.0340659049110193,0.9306851996377772,0.028456616388473
685,40,0,-1,0.3650290276679514,0.6952095595910809,0.1496583640818702
686,11,2,2,0.4939134096515314,0.0751591643933965,0.13589146252112
687,1,0,4,0.7877374781451102,0.8061515915458607,0.9027661454376342
688,18,-1,5,0.2692096898974507,0.4059820020086728,0.4386752393637781
689,32,2,-1,0.5099487933514572,0.8958974791339017,0.4972443602691059
690,22,-1,3,0.1871119599983677,0.6786667290003212,0.9094009048706052
691,-1,0,4,0.294430584575271,0.1286835696392608,0.6519935970273782
692,40,0,0,0.7499903083854799,0.8557819166115862,0.2639216063075084
693,-1,0,3,0.0447369184942502,0.1072080049083362,0.6687599502959095
694,27,-1,0,0.1834969525191563,0.2428811878183984,0.0186996341215071
695,28,2,0,0.8810044186399337,0.1221070716877493,0.9084681284592722
696,41,1,5,0.6245042210798685,0.2377330254691958,0.0598996164580087
697,43,-1,1,0.0314638503850607,0.6898520799506493,0.0537162930576905
698,-1,1,5,0.8509556356096023,0.8240358111915274,0.3021542063728109
699,-1,2,3,0.8344981136988645,0.9372406532487508,0.983954560154708
700,1,1,-1,0.3370214510645206,0.1817817814299636,0.7737329292422724
701,28,1,1,0.5957756448474227,0.1744699507961328,0.8795763938772853
702,-1,0,0,0.8301854992532592,0.796993205309477,0.6677666703542758
703,-1,1,3,0.0989814854655122,0.0329729695637296,0.3556870187031827
704,-1,-1,0,0.1524505841571353,0.2439541695825346,0.6078121758739956
705,14,0,4,0.5080869553109747,0.4951163635166635,0.3421495363829975
706,23,2,-1,0.2396328018931087,0.9267793664409776,0.1028384755325328
707,-1,-1,1,0.6912296233894506,0.5759083929113845,0.2057735143629189
708,-1,0,0,0.1635250392818312,0.9996219122695648,0.0233470177817115
709,-1,1,5,0.8520389912332751,0.0691066483077371,0.066491622663764
710,-1,2,3,0.816414909149577,0.6880490445594809,0.708784077833086
711,9,1,4,0.4208616100937421,0.0485798809969374,0.6517897303611421
712,-1,-1,-1,0.4625898606964439,0.8792845113109452,0.593110408446354
713,38,1,5,0.6272967594523207,0.900782223994867,0.5266622439800528
714,-1,0,2,0.5439281564219235,0.0392603338982174,0.057772422770619
715,15,0,-1,0.8305498666900175,0.1969712082355299,0.4094323667914974
716,-1,0,3,0.1764252687800525,0.0496563819332042,0.6735294888347313
717,0,1,5,0.1987109828992784,0.853486253833605,0.4411265629224659
718,43,2,4,0.8798398475692855,0.8076231477366895,0.9084447287642652
719,34,-1,-1,0.2421508836857027,0.5706648242308682,0.2959628670342897
720,-1,2,4,0.4309690656782075,0.1900816251031032,0.7074884789377388
721,22,2,-1,0.3623739184958741,0.2982318430559496,0.5270181772751624
722,15,1,2,0.8710656596237899,0.803123033287927,0.2962860244430944
723,30,0,-1,0.4158941876049544,0.346071870180584,0.8757718046985652
724,30,2,0,0.3279491892360233,0.2120204249423719,0.7481771120727954
725,17,-1,3,0.359132840596801,0.7894958195411499,0.007457541823774
726,5,0,4,0.3369115047671339,0.8330236136442752,0.542544343115103
727,42,-1,3,0.032695533754683,0.0202453240476868,0.8011144647051149
728,6,1,1,0.19545443680497,0.5886672917133633,0.7018272704736165
729,-1,1,0,0.1426312603280464,0.6585505211190028,0.5504828188430402
730,13,2,4,0.6494439856262183,0.1799982031970788,0.0593519588425522
731,-1,-1,5,0.2392587179313274,0.0527934916225829,0.6184735893116996
732,38,1,5,0.0486424804319027,0.6828830038494743,0.8455251496879609
733,25,1,3,0.7158466935973884,0.3536920817911512,0.5148353176383778
734,42,1,4,0.1512019754284252,0.1573116527005867,0.9463666770423894
735,-1,2,5,0.9162611002537578,0.722623599226559,0.8328098991771345
736,-1,1,0,0.4356925387325749,0.7770136429062455,0.4872835423992371
737,-1,1,2,0.2451265735613544,0.1647450224161337,0.0165400709183516
738,28,1,2,0.1303760520317608,0.3815043099012358,0.5197370570548699
739,-1,0,0,0.6178371257216059,0.3757372598266747,0.8984344431071457
740,14,2,1,0.7464581105752487,0.5674747872123715,0.0611404086850123
741,-1,1,5,0.677498856949526,0.6968480757860015,0.2780721404767856
742,-1,1,3,0.0678117474309341,0.3955876600315412,0.1680168379135455
743,-1,-1,1,0.1331550257659017,0.3369170831875204,0.8629171426470456
744,11,2,4,0.3829925318817038,0.4928307390621388,0.8132195435629866
745,10,2,0,0.8121674436621587,0.254478220808729,0.1653277886154761
746,-1,2,3,0.6556519636714769,0.3836191175855282,0.9480186063262738
747,43,-1,3,0.5636044033985536,0.9735931309633388,0.6610725092842493
748,3,2,5,0.2071331857588876,0.4567420167419611,0.6649059898365419
749,34,0,5,0.9566023854070604,0.4881101746389158,0.8872630141394116
750,-1,1,1,0.7620639478956985,0.5253828497384255,0.4774294556743803
751,14,1,5,0.2722698179760093,0.911740026767188,0.9009357892111296
752,11,-1,0,0.9193708777596542,0.7891667327384267,0.0332212932494486
753,-1,2,-1,0.9562571688094248,0.8470971914191577,0.7023765312445965
754,10,0,4,0.5490907479737223,0.0374138902546082,0.2956507592779118
755,-1,0,2,0.3526149490378898,0.5528021823819322,0.0018169367461633
756,-1,-1,3,0.0717742905376415,0.5351640485846262,0.586689735578406
757,-1,2,5,0.0818409519889185,0.127765052967656,0.327013887442537
758,-1,-1,4,0.5697728380167102,0.5476696093882616,0.0963392659966273
759,-1,0,2,0.2831479191704865,0.823476634129636,0.8457050104339668
760,-1,0,-1,0.9101032402458424,0.8137415283504289,0.7193738915725508
761,-1,-1,1,0.7166800715633743,0.599091089396615,0.4322599181909126
762,-1,1,4,0.1661264109842188,0.023022072093518,0.5851740413307923
763,40,2,2,0.8187485315805816,0.484140709924089,0.1057912955035558
764,-1,2,0,0.0847192418199267,0.8347769629125412,0.8577508973565573
765,28,-1,2,0.0052283248092513,0.6328815696100957,0.3402885163554944
766,-1,-1,3,0.2130265784972057,0.6105810039855388,0.8473728819634242
767,-1,0,2,0.7892142537388172,0.7815572693820985,0.0132275263411426
768,40,1,5,0.7689171746372518,0.7981924814724539,0.8736673734965759
769,5,-1,4,0.9755263305742108,0.1248320869153422,0.953213722528012
770,29,2,2,0.3228484711118948,0.0579863533310153,0.8286050968481894
771,43,-1,-1,0.4459446516173219,0.0075916867670958,0.501926867216302
772,19,2,-1,0.345382325478389,0.3882612951743164,0.2071399268144684
773,22,-1,1,0.5845060969236711,0.5097718864587985,0.3628970460263715
774,19,0,4,0.6316175618531622,0.652309372846008,0.6188365271814701
775,30,-1,0,0.5075683668915181,0.3122170738408625,0.4137617827122959
776,41,2,5,0.4784956906673495,0.3288480064398699,0.3830651375474143
777,0,0,1,0.7167108599056037,0.4402524218000992,0.0025938275592285
778,-1,1,0,0.5806246170800627,0.8743731955254737,0.5876351906608307
779,21,2,4,0.1898606968740849,0.9748173151170656,0.3201277114156677
780,32,1,5,0.8588999947816235,0.0474169573985515,0.2246963555542013
781,30,-1,3,0.1658552825880853,0.6576020504427295,0.8055606258737824
782,-1,-1,2,0.5148315869300735,0.6719850544842211,0.1076838616515551
783,10,1,4,0.1783962863742988,0.97516356425206,0.1267445787805159
